But it's a very strange feeling.	0.481331622111325 0.5730579317621027 0.6217861320199017 0.4698568509281224 0.4291624272633415 0.5249951328126953 0.3360154353989068 0.37720625084132725 0.4455895089536733 0.646611924790362 0.5466756424376376 0.6074932179775104 0.33144200764373316 0.5887801158724039 0.5472005453203187 0.5663823984598713 0.19342433298344605 0.44638244395682203 0.2879833927554461 0.3109065337033825 0.4025808747630541 0.5494618501170723 0.3976134207630686 0.4799089385798185 0.36385146982479716 0.6641947860182419 0.33973378348955513 0.4518214080512976 0.39177380942800166 0.34066177607355236 0.45109884073778733 0.31773970073444047 0.4596377975221142 0.3114829456329511 0.49554534807123557 0.3236568051550806 0.6077360173908783 0.5001808478888087 0.5984879797875201 0.4674034381015919 0.24302785919188608 0.5636063839179277 0.28825668374268537 0.3786083626662691 0.5472666590286289 0.42789270391677453 0.5853100592578774 0.513240411677273 0.38761167488441384 0.33819532887775433 0.32036186409572043 0.3578590242386233 0.4348482252847605 0.6695621171839128 0.2898128272012611 0.7787482417682917 0.3053932520396825 0.3793946042153076 0.5274692042069332 0.5414096454491717 0.5989944579669017 0.6393837589671815 0.5695053565827606 0.4588589779252077 0.4348798956752787 0.4211387399837845 0.3567122096659853 0.6697780121243267 0.5214437495848752 0.3253300833590829 0.4004777065796569 0.42346790326871203 0.19788833675290693 0.48369696528508505 0.32892862900777226 0.612136763893335 0.5725550394062219 0.299104867332102 0.4828817383202737 0.6310626559270818 0.45491718004498144 0.6594927298232125 0.24920500590927377 0.47029327924936687 0.6570605578187874 0.2790783802051564 0.609921274686266 0.5171949643576975 0.6226812576844485 0.5591225241828633 0.545290004545319 0.336773533369868 0.4949179904098151 0.5583248162541837 0.540272868943057 0.5920828418560119 0.34464114579128075 0.5336809647620221 0.3699844642162458 0.3879463726735111
Ill pay you back!	0.5181033542812139 0.5072484419042269 0.48423471794863904 0.7456367216881156 0.4222172844239845 0.47605037570660697 0.5150557402789679 0.5259928494700212 0.671989937904031 0.5127335255695223 0.5329375072770901 0.6349221404674351 0.1743328753203997 0.6137059733392105 0.4136357413583412 0.5123780626895783 0.6281158965646475 0.2565694065852779 0.536575191852201 0.614624780661674 0.4271118597675648 0.7060594310513113 0.6327890203502373 0.874485296548335 0.7884107643245045 0.5975863476727544 0.52829502906521 0.6512254023162772 0.30605465605042687 0.682292433947901 0.3967915025661415 0.6934015509146715 0.4707219461724547 0.540590236670526 0.2618119752980488 0.2866473307109839 0.6115082444137591 0.35010234769024323 0.4629829554766582 0.7019016063860992 0.40737331724517956 0.5594878024584928 0.2679237917807883 0.6042087959372878 0.6055329210928877 0.41816418188946125 0.4989226541008996 0.5189070536501865 0.3378259755870351 0.4702953110814884 0.47104593222199104 0.4225914030457886 0.4001022681609039 0.6742995703158488 0.4396353006882651 0.3378333944276199 0.23828006113795186 0.4901548083056713 0.485306315291217 0.6365584545964944 0.27349994450075577 0.4847592974891367 0.3446992023757141 0.418936836135446 0.7172655452812631 0.3657463556356914 0.516709750794457 0.7843370232022385 0.6218646805405859 0.28118633326326287 0.4115717363401302 0.7103672603470756 0.46875926165760423 0.5139844143751576 0.6209677928675833 0.18702398409432783 0.5512763087161116 0.8093639559535908 0.4413300465392228 0.47972368728690273 0.20900846632555412 0.5716649197880767 0.42024886300479 0.2740935111877949 0.48444358218939215 0.5374101170738678 0.58517299454654 0.7055642304392092 0.38702510340611873 0.4092722741212114 0.3689566624362321 0.4796218305977973 0.6718377301352614 0.33753863428791275 0.44590294840561884 0.35530327450085863 0.6474494478484755 0.5499496854619896 0.5498755386818819 0.3315970995199463
Now i'm stuck with a Class D Felony for Distribution of Marijuana... fucking sucks man..	0.4740317783927729 0.3145326859318675 0.46387962310038217 0.4798238993982775 0.5131720822121981 0.5399688716014492 0.5192195949423677 0.6132744887262565 0.49963452532819663 0.4157812795513562 0.6607431372442482 0.4134753857295785 0.6166914853047658 0.4412052176563785 0.3825059198562953 0.6468672566681413 0.6012132430133538 0.45263142034834486 0.39594724875695586 0.42672966743934093 0.5853429938615212 0.5143220795250509 0.5368903708664005 0.43786110140344053 0.42209476091674525 0.44150730806464167 0.42142699892365076 0.5779587402137553 0.45755510382891174 0.5205764178747743 0.6459773774902261 0.3881966220278661 0.5096615029767949 0.4723089703989597 0.43230686879980795 0.5730174316007454 0.4727458004735744 0.5113868946180767 0.4279911477742235 0.43937942203141966 0.4452287557363554 0.3700847337206303 0.34090018330267063 0.4855958407387299 0.4788994395289809 0.4978167712637082 0.5298782871099728 0.4647550322231769 0.3983400253342213 0.43457581565692166 0.48412414945334076 0.4894053498555035 0.5679367490623607 0.4615223656840409 0.3959674907125849 0.47224956871941864 0.4700219259903831 0.45746257745370655 0.5363666836425072 0.4074104351966981 0.48319576766233663 0.46014785767030786 0.43983859828202326 0.5211857997295508 0.5573962932557338 0.4481973836185208 0.5965308327601284 0.5285965918289763 0.46590880179975536 0.4200986435764733 0.637559831780136 0.3865242347007263 0.44608050587358977 0.4841535271121352 0.577427717973453 0.5372390710175036 0.6467722083647568 0.455659245176954 0.5432001411299022 0.519890235160979 0.47315490652994013 0.49972836978750707 0.3924850072821575 0.4956141331391365 0.6591830652029521 0.43871761573182677 0.5038280097032264 0.4934468057065956 0.5016713434917143 0.5149261708801768 0.539385955219339 0.391954523592543 0.5336811309840314 0.6154955866839418 0.5389866497299952 0.5564159147666021 0.43206979934168427 0.5367019357361573 0.4939525834026487 0.4562266555215009
I remember that the phrase "blood turning to ice" makes sense now.	0.5609184589924266 0.590886826037472 0.47200999171036057 0.561068368945102 0.484663004476001 0.31855400225121183 0.3213483103208171 0.5871645562193183 0.6230493993121149 0.41397576775214145 0.4235668255970024 0.3729196098507445 0.5681828248763938 0.4075078259452727 0.4887675145482258 0.48472143586636046 0.45087454675979877 0.4872959542294734 0.2926374816504472 0.3974526946225092 0.5361528833055793 0.6103588438399352 0.41178974294911574 0.37610594283280857 0.4635274296041782 0.4010165532100694 0.48718837051946245 0.5081651043378711 0.44011189268139894 0.5753206657090882 0.36164086827578346 0.37391477920418353 0.518260512393811 0.6002925675603946 0.49761710723877367 0.5264674128791803 0.5245407508425611 0.3334236505021368 0.4056092582093675 0.4135593063582639 0.357598607915798 0.5799704525336343 0.5168666889984334 0.4985014725261474 0.4733853016318527 0.41818472398087025 0.4253431813596921 0.38471522138675956 0.5313044995200381 0.5396808221219951 0.26953309826401767 0.3355288867761037 0.3634448452206258 0.5858860102567676 0.3780241124572421 0.4672755043749126 0.4653721811101294 0.38268629504617735 0.559227672889587 0.43175779083040977 0.34677453514529816 0.5558894126403198 0.42379231360236935 0.36114292892135486 0.5195462500955292 0.4505597774201095 0.4861701302740462 0.4809139406696434 0.3070761117332916 0.44959441789305643 0.5922891313921247 0.49258455551476604 0.36740034766968677 0.3676740905184101 0.513796546277468 0.4782155705042433 0.5512531472970948 0.3445047971193864 0.47996405305153306 0.43551557139635727 0.5309976950922121 0.4660125293027617 0.6238498289143063 0.3066373748069869 0.48153161064028877 0.42440399753047675 0.3690900418361558 0.5043173885633069 0.4882616647400668 0.42689299969406796 0.4491057113457993 0.33341678835321753 0.49055344054855626 0.6435613372547333 0.41441346622521946 0.5062445702135917 0.5312232166031314 0.5870102928067086 0.5143935269864364 0.4530827741368593
I took my son and moved out and he moved in with her.	0.5117144874863508 0.36612147047484866 0.5521309867249619 0.5120245466262483 0.24651984320568524 0.44855411334268774 0.2575372170121686 0.5265114496567673 0.5129550737137271 0.5663806302729514 0.46027997353637295 0.36638490179208627 0.40535723440753046 0.39484248592890386 0.47677296590854085 0.4475430628123845 0.5575209875480398 0.35600576605150985 0.33916168581907835 0.3584417207607634 0.605237174765658 0.47827979078591315 0.5365393929728849 0.5634765101538204 0.598302129866121 0.3687147035665793 0.47345991332855825 0.3160118169246455 0.454522654029019 0.36698090453746696 0.5638033479371856 0.2863643464420659 0.45570838436287586 0.5897714827144094 0.2660603170903453 0.2167670145656569 0.5596963347075501 0.45779517102518485 0.33518685104596097 0.3694942522215054 0.3882240299952585 0.37953579802671267 0.48383192602286634 0.5094672408022927 0.3236695557206963 0.43244249445697674 0.14631872659350903 0.566896908548165 0.6128741827158012 0.4911745823489643 0.3041945918488614 0.5194934133362904 0.30484752442382756 0.5245963370020972 0.44410634301259777 0.3150993535393635 0.38158614949040087 0.4600631466706662 0.6851702839394996 0.4713978006178491 0.4965906930415409 0.47972605896132237 0.5872228875320235 0.5018852732117014 0.4651451769586415 0.29321642159346145 0.5239551888036496 0.4353192125919728 0.32280074868157843 0.3983698585053973 0.36651056151955214 0.2975653726384087 0.3960822513103278 0.3450150526103981 0.44585597350434697 0.35011543209909046 0.43645018627108784 0.4395189044760618 0.6655570025277086 0.3950016754779438 0.4337677116222651 0.5763927820753556 0.418233834409282 0.39986183234427547 0.3748602370008109 0.5029984058106718 0.6116568245266835 0.7239879616758527 0.3265320998792562 0.47734909850502627 0.49393798854936427 0.42912255988546694 0.35849630431113005 0.5378579457767276 0.5327069119061001 0.3269434478881635 0.6047838573133965 0.31323725833112115 0.39056426201735567 0.32761056635486696
She claimed I beat her, raped her, tortured, and abused her.	0.5170964533817184 0.32951044240055977 0.3461589830918727 0.6460953243169997 0.29285740785422726 0.45277432446732385 0.21367554455192328 0.37510184451630624 0.5231824803299825 0.6015601706000552 0.4713541843182838 0.3304858236332449 0.29498885483142545 0.5366629156122399 0.48991138552892255 0.6776997470561719 0.44044327898509844 0.2781473530899493 0.33641729675659454 0.5147513993662127 0.45504623652409565 0.5926950350092821 0.5676595274789474 0.5312343797047206 0.6187652394141427 0.4081092893906402 0.23940279240530468 0.4496402448495618 0.42007099324086705 0.6315888763830966 0.4936058155956976 0.46559813313360593 0.371218057651066 0.6464174763567261 0.3963799380479738 0.2309790355831227 0.7037678760721555 0.5687862301455693 0.29783846472450065 0.5204985226736252 0.4462797718684674 0.6706909707939738 0.650671235532794 0.559020656017328 0.28240751777631284 0.25519882019095397 0.3349020552899524 0.44425264662499553 0.595919310571144 0.49442592778021877 0.4236269660635123 0.32903453668051275 0.4211632707316188 0.41346884162935144 0.3551299465860336 0.330510546820753 0.4880371576243677 0.5097253876607524 0.5997609702290961 0.4924580999599831 0.503908962427229 0.39549633477146134 0.5364999917654149 0.5338439917232597 0.3535333917359209 0.3108777976095421 0.6559911933285367 0.5538475177183012 0.2198917308916926 0.565180744646112 0.35896859432145417 0.43476227853000754 0.3280559649241497 0.3961623196588367 0.3991014710408365 0.34753914204589703 0.398398844282389 0.3745502260370739 0.390558319552318 0.37685432732404023 0.5611962409304909 0.5431778616117332 0.502957561031554 0.20302784805116503 0.4568329789459363 0.5363567288726281 0.5371539181120311 0.5979126468414832 0.47672157907805207 0.5850600548662014 0.5588854275341325 0.5293927994580266 0.4829696279699794 0.5703464173191025 0.5681664677660573 0.3763972349344819 0.5523162400688627 0.39291280626608355 0.38242423885012633 0.4948879265543644
The hike was absolutely gorgeous with thousands of wildflowers blooming and waterfalls tumbling down the side of the gorge... and the view from the top was stunning with the river meandering out of the Gorge... the world resting at my feet.	0.36452263290547526 0.3806415567304736 0.3996877669276058 0.45584885076601256 0.354591493820465 0.4286802323162226 0.312295663339713 0.5702804214651168 0.5388309963925834 0.5437033228011169 0.4543568996099414 0.4137116454036124 0.6206528714623349 0.35797727788594086 0.4199071910979666 0.41058086103563 0.35213541464395226 0.40466426946751 0.3939684764812133 0.33890124367663804 0.44123588739166714 0.5139743427680521 0.4769553899361821 0.44976668836211403 0.4082811611867438 0.44380131410071755 0.39530333321359823 0.5562624892660497 0.44069902914235404 0.5261280600455959 0.46929527768370094 0.4233332456682497 0.33992493085631953 0.5853572646805942 0.3049407496713093 0.3853938785380131 0.4437474065951711 0.43145413788185305 0.3560769677947222 0.33835905995273535 0.5250427293547189 0.41156758246465924 0.4005702567377405 0.3998160211161804 0.39687055543072636 0.4445123476830749 0.46699103911345347 0.4889621511489324 0.4056500392205408 0.5387664587841642 0.29247874133944995 0.49304579032460605 0.4962463962042955 0.47194771781551703 0.454915269996536 0.4638129863574846 0.5733194075603172 0.43367819934297996 0.5033319713026633 0.4067422269579868 0.423827429809061 0.37030111447976943 0.40622204632042624 0.637618057613889 0.42057034368035134 0.3869603778880356 0.4711153533377677 0.5252925653157989 0.44046525246698626 0.3709229626187923 0.5556727738001619 0.5362560178810805 0.4787686139896832 0.3049191923561182 0.42106253198863725 0.36436235477212175 0.4313334744385125 0.35569560691708896 0.5211098065973055 0.4360304596775529 0.46519276236007834 0.4432162541796117 0.4720932153179415 0.3600166032337326 0.3843279328960739 0.4063634913444222 0.4227700259355947 0.5903096710603372 0.3294860548836281 0.4512936937911713 0.39715999917268197 0.36795038016666554 0.35878716771574926 0.45093860491951854 0.5442614439144597 0.5811465729439456 0.4905619708558049 0.4050824971210277 0.340949154935394 0.4921376570830575
The form itself did not shed any light, but was light.	0.5268382639684067 0.5439835465143911 0.5308470010420974 0.29518216412152387 0.3901735256439744 0.29872238142857116 0.2529713491248997 0.44961729744322926 0.44685530025099135 0.47578903836803865 0.5095932779648832 0.5303626725307408 0.6133746669730418 0.4659267087600569 0.46088244538321965 0.5656387344663798 0.28248589463543794 0.4802463882424352 0.5616174771867294 0.6807789082997391 0.41005019962213235 0.42901765484029186 0.41010201880553476 0.4899386274766947 0.5611698086287272 0.5988532898316489 0.3180492929129363 0.5153281837041122 0.6445795186158086 0.5409554215610884 0.46687760811352663 0.5097908941607735 0.4778579125565401 0.7641476341236451 0.37119973145899654 0.5041311144731716 0.5853878666094527 0.3549109579009096 0.5138622918799371 0.3094960284661655 0.4081002082928736 0.47500411896582817 0.358832729698841 0.36463075113213816 0.3525700842271245 0.48616516190633857 0.5724906880018892 0.4435168486257999 0.434185977052938 0.5759091573767127 0.4936141294344992 0.4488413364410798 0.5362104495327299 0.392373015663061 0.5833581216898733 0.7074726261865147 0.5029749026437977 0.5669323101531373 0.5887855454262232 0.46917430878690536 0.5067987060308965 0.5857409376845433 0.5810287900813929 0.4259649003856582 0.5542634737238822 0.485872597922767 0.6931818982087711 0.5733688005201014 0.5142953770101136 0.48673149576747327 0.503671145450292 0.548871236939931 0.4426763084846359 0.4464506244578848 0.1860690478773637 0.43332181124739216 0.44892962287235466 0.4372753950721744 0.5477882583398878 0.5298666981056035 0.2345242362511174 0.469298901621155 0.501267630356996 0.5036015310076724 0.32855367538284275 0.3550888264143995 0.5073393562064437 0.5062715441038751 0.3667323691195348 0.5752663790951922 0.41710280000168237 0.38991370635509986 0.36841547339929065 0.5685553573129648 0.5625116259501678 0.692814252476812 0.4822710369614592 0.5692543128221031 0.5133513544731018 0.4866518484444411
How often has this been available in the past and I hadn't known and ended up with a kink in my neck?	0.4631162019061599 0.36821673376589853 0.45626059746180264 0.38347126845539387 0.37381054247846063 0.3374475644836952 0.3311611941484427 0.5637181744829317 0.5424123633330631 0.5460389484294564 0.5095309710454408 0.5265915051838712 0.42636372331859246 0.3853425359588956 0.394108456403599 0.3346694831428214 0.5603450390160692 0.48429019619076547 0.3075799052006445 0.3497401061642099 0.5089709527009195 0.6131664381757478 0.3949851643504401 0.4757330071708546 0.5179871289204964 0.39133532962684286 0.5045788264299159 0.4026258536195341 0.38635978174539454 0.4837050648134245 0.4242411154032882 0.3596766153524028 0.40245791500351535 0.4972436247197171 0.35050377704474284 0.33413658535632207 0.41540993067056237 0.3941243107905718 0.3430556894891098 0.3883398387205305 0.37251279546941396 0.4656739137071268 0.4915631472678123 0.4238653972315987 0.46131320870496084 0.457426576533704 0.3385400598518819 0.4285151460296476 0.5202719548773795 0.4793931850960647 0.31915989506830117 0.5382952225611428 0.3810295715609021 0.5972314026078362 0.4157396596721753 0.5226788161551496 0.596059121964929 0.5870917618254583 0.5012137904406196 0.4479584542850424 0.5618040008498781 0.4263587750206009 0.49715564707367377 0.54823528240533 0.42772498349900767 0.38051598610959675 0.4533264840144705 0.44507245281752983 0.40072543416598694 0.39401811866585273 0.4759122831316749 0.37490190386430194 0.37213601882938363 0.4156847253462471 0.3920358426837303 0.33962905239160385 0.38777057018241157 0.4493876274846784 0.5649857694762669 0.45121200154921565 0.5143814915118503 0.3415846996307143 0.42935839331553977 0.3983262635911819 0.3107930756347118 0.34304067658772025 0.5739663501912905 0.5544188762939816 0.33874148226702594 0.3867473661382119 0.33323314429796 0.3990126252170091 0.354772806685327 0.5130214258785633 0.4339883097312647 0.36626646436683274 0.4710942939245466 0.31767724004470943 0.35916224879121966 0.45308396602731005
I pulled it up, still heard the gushing sound, so I turned my head, and the other one stopped immediately.	0.368955960043554 0.3796626444370748 0.5033533566157428 0.48875507327622253 0.4046288430903579 0.34061147969708433 0.406259201987205 0.5010915094472452 0.6495603012941952 0.543108442564512 0.3944108011213594 0.5208790693819807 0.5168006024874776 0.48954817156085095 0.43906579418011704 0.3535674882668623 0.35478731705278 0.46606426225256803 0.3874767317166209 0.3518655252153472 0.5146573355531445 0.41879412433482843 0.3050606106003339 0.4658376994540688 0.35575962162205427 0.4155263088992739 0.4523117943563134 0.5568718561954762 0.34133832143196796 0.6432196579107327 0.42564201738228286 0.4696490295251191 0.3777448428801764 0.42102803203990186 0.4140525552497995 0.36027268117813455 0.4428268570484894 0.4643752985663604 0.40074292719157995 0.4527967561523593 0.44598538442965213 0.3376655068889348 0.43392374028082126 0.4831812007812769 0.39288148908465553 0.5144767995005439 0.39479431840818047 0.41776386566560253 0.3916897286464403 0.49979529475205675 0.41412950382352454 0.5589138148819418 0.5492472277700495 0.6498856854414752 0.47557714841831145 0.4366536769305793 0.493355069996462 0.4110243376990825 0.593281228445363 0.42544309166125505 0.5142088380741662 0.44631332346126235 0.4456713679581922 0.44336848493437986 0.4538221117879715 0.4948327610909239 0.394843987357119 0.42460280960910274 0.2823348651378828 0.28289156913570024 0.513918791283203 0.41757768949855 0.3545496438946779 0.3261537648618774 0.3692599897856235 0.38039699224382595 0.38255497051456067 0.4722345232351318 0.5090199970438033 0.45301173381108695 0.47395024817433995 0.5109721850040014 0.5438694037223912 0.2750686858383643 0.38185939654292367 0.4378824770355525 0.4109551040035542 0.6335291897673866 0.37954253493780576 0.43377619337913637 0.3720042702664766 0.3806207754656561 0.3628480617110158 0.5309719683590761 0.5563486220276885 0.5066727909661087 0.43910780615527417 0.5007115962614788 0.28890296714886665 0.3913532592610654
under my skin the itch is unscratched.	0.4550220634939281 0.3203948526749946 0.33646614102633204 0.40118224875521585 0.2306758542236822 0.4646233052878373 0.13777229398817153 0.6041945502219549 0.5149772924973226 0.5622530294818705 0.5069513711960791 0.40929483844362297 0.3936251520078141 0.4178149901414385 0.5344782415253696 0.37132496639241286 0.5135510171629568 0.3893203165057562 0.2959655318723966 0.4197312922231929 0.6271928529170344 0.6433433788113494 0.4160716141905594 0.38416259129522984 0.5485971009400229 0.44869515886677946 0.6122048251463311 0.53174024842162 0.33936021280161544 0.6383607590896971 0.3891024116991776 0.42298378752688265 0.3299018324591968 0.548820243951184 0.39100580430861503 0.5399216366372711 0.6229253966748857 0.38803805862452634 0.4104973961382537 0.27728812916500983 0.18637140418549528 0.3546985371520365 0.23938647204041905 0.4033766856669435 0.46652975280040904 0.6843344548392203 0.3514641991534754 0.48887741941552915 0.5194306665410356 0.5582820758322334 0.23837347990669472 0.41682882869049825 0.5001088087011916 0.5166737313639681 0.48558315821115017 0.5504496619665858 0.5053844129535757 0.4539256069230402 0.5017009856511165 0.46972936859919817 0.4626106588848017 0.5833036497646897 0.5050041451241218 0.5469142647478605 0.3720332606176897 0.4317886954490701 0.44026130875893177 0.39215166079298885 0.38108278747397145 0.43543376282039686 0.404407479858884 0.3177155551009359 0.2713700532425683 0.30656395022559224 0.22418674979790745 0.5442671031900159 0.30894329639962476 0.33403228921095557 0.4692626595607239 0.38333907700560194 0.3318962361497598 0.7042874806461279 0.2990598144373494 0.47396688051620867 0.34568301495173 0.44188339712491204 0.40566008123764014 0.5666061093977349 0.4594027890978452 0.49874443394830503 0.44545427828589507 0.2974936345962002 0.4350284068705645 0.6224698958300172 0.6761852991429306 0.49874539796635636 0.4929264761338685 0.36028467740218073 0.42227284478969057 0.5135492295230397
I had two in a row.	0.42839441216794283 0.2762131655994828 0.43235839030576834 0.564068934085403 0.46123986977464576 0.17840899964927373 0.27224389700299645 0.5136523153078817 0.6716722978719784 0.4851091903266815 0.5102379455840452 0.4046935458229875 0.43374586399530485 0.4039716309447561 0.6093205415662545 0.2705657530839488 0.4080792302476395 0.31015153395586664 0.2805999343087561 0.360164970252729 0.39340198166123314 0.4921366334752093 0.3607820220760695 0.36846234207911305 0.39640294727870784 0.41576815196186456 0.28929777182239724 0.4783258600061497 0.43683876649577186 0.5884511017942503 0.7223802406372553 0.3637230165008112 0.6919754785329723 0.4850096561481872 0.5572722092579737 0.23462931457700573 0.37759895309625274 0.4694665112442311 0.5615334925122077 0.33696206169688075 0.4958292363305567 0.4492360511800391 0.45683365041743146 0.3806561905407924 0.3301105904150214 0.4603752239051009 0.6549438180946224 0.5945436881481597 0.4724890289739773 0.6360499231599311 0.35028921765714366 0.5789726498170579 0.42932175324152594 0.7040529600660123 0.383173566039853 0.3912813043701367 0.4005627431894931 0.45859217473580144 0.7563782010529015 0.5525541825872785 0.46346177215270873 0.520364132194402 0.6001758638440374 0.548915829614524 0.47991327320290816 0.3623515453254091 0.5516710848123823 0.3473598722545899 0.3335416851817765 0.4774550291835557 0.3480497278347874 0.46979890417307635 0.292647261215054 0.40334330246086464 0.34055714027229883 0.36438249860356975 0.3993109342170796 0.5278181514081886 0.4889586257142638 0.5307228617306717 0.357037115320759 0.5049814359561121 0.40961921183929056 0.3999840045144621 0.14529933575116502 0.4283789573404819 0.42343405228923614 0.6993389483043501 0.3110536170112766 0.41607812755027274 0.3763532298809103 0.3058659174574183 0.4350868093702404 0.6000895728813324 0.518946766533955 0.38382366627712255 0.595495596954294 0.5319530585126241 0.4180294785000985 0.4451968372121811
My friends and I were at the beach a few weeks ago.	0.4493503302400081 0.387045359071037 0.4047648633575958 0.5306824014399897 0.42386254333500445 0.3290501168099156 0.2508048130214221 0.43704259868516804 0.45918283284155764 0.6676206407204611 0.44296168161711685 0.5232160746920019 0.45048251321434124 0.45997050030308256 0.43369574414948636 0.35695561711255763 0.37539404532474646 0.4829450757976093 0.38443631712674664 0.40506432441467227 0.5469824925288165 0.5669249520667674 0.3911481033325357 0.5482602229746644 0.43242719823512826 0.35136931102224916 0.35615488088704567 0.38671108833514434 0.3779632077638284 0.5322679376051055 0.4966354627916824 0.3596888109917302 0.43890229988391494 0.41298630621528537 0.2341547708599795 0.30854048273871443 0.3474541050380484 0.47416629319481934 0.4337650659001564 0.39663448269126245 0.211120431166086 0.40950710521183326 0.4989066170057377 0.49541520456495197 0.39385388797500803 0.40773790649493424 0.4323223527693832 0.5259350146555949 0.3368685227019024 0.5166476907734099 0.290746729210772 0.5948602201978067 0.5647996647278856 0.5565533683341882 0.42375915218667 0.33483765768670787 0.5000182745781853 0.44965076520451364 0.5281994751382745 0.37583287905077056 0.38628679336607924 0.41759491906294227 0.48542402614457814 0.45756819839071333 0.34384614040045025 0.4295325907287803 0.4980969348344217 0.34995711470930585 0.45444924847424434 0.48275936912754225 0.38811810397460267 0.3091162839279193 0.25810665584221965 0.36705420336465927 0.4852619182438409 0.4304762940812736 0.4598333849415716 0.4104207912224671 0.5399968966512146 0.4903851766038297 0.41793172470854684 0.44173289504239444 0.567501360073557 0.10807134888731912 0.34379815581911216 0.3788738920186072 0.4501422528933651 0.49193587841782405 0.4415608719436579 0.4550687493167713 0.404442730064029 0.294440850152887 0.33972983932447914 0.5250558402341332 0.6172387027111593 0.4496549843414505 0.5277683505923866 0.397516282832781 0.3639382839541239 0.332975957851354
In order to buy food at the festival, you have to go to a tent and buy food tickets.	0.5049258840583617 0.44925212011708693 0.46915904534557606 0.3822863128909702 0.4415554476488314 0.3847384030615023 0.26913409516483205 0.5061527466474595 0.4370103613149641 0.5950529331450986 0.4137306960463502 0.4245676470820807 0.421173666251008 0.5398116188558664 0.5211815612912802 0.32104531077753856 0.45294673871179514 0.3410476013067061 0.3868277394687807 0.31878255033543373 0.44447152304975496 0.7291457106377839 0.38239550345460505 0.4410824082026691 0.4361967107056482 0.3980271689998452 0.5362172239951023 0.51833087164809 0.3653903142352242 0.5070051570547939 0.5057821375243426 0.44369797480871326 0.4563298746824119 0.5520533838531608 0.48288456007700087 0.45565717839969055 0.46962586229788744 0.4506139543872524 0.40995160017851223 0.37512769021141035 0.4422727641187541 0.4595057436911567 0.45597572876027703 0.4879558172162093 0.502858347147313 0.4523933948737046 0.5781656314574883 0.3876981864341646 0.5507442473754591 0.47003855159342184 0.5292778942828175 0.4490598926066795 0.36465127245163415 0.6335650880479995 0.47262291730253875 0.5547911476296482 0.3935242692636316 0.44579085484263964 0.605791845429321 0.4079949972129335 0.31042259012715584 0.5791617004585753 0.43290553994986386 0.49326054571327116 0.5435388008208436 0.3338915095543736 0.5299142613949706 0.505155068247114 0.5306587867194995 0.5394549373883494 0.5883301081593103 0.5187426933078335 0.4173758603347051 0.4339956860516468 0.45068524733883814 0.44787528543356075 0.547363398225748 0.42415295584101653 0.4098589775361757 0.5083443543218127 0.4289826704850932 0.3898588225939862 0.584614756335351 0.3877983414778429 0.4717847758204694 0.34038476017313785 0.5286470066849486 0.5851660593016699 0.2642653941994222 0.43351055843643616 0.4389899596647769 0.28161033339425257 0.32789962866544786 0.5061011732291129 0.4320719275142451 0.4194027992407305 0.6069606121820558 0.4997869903470593 0.4121800392127068 0.49729555286719535
My stomach felt a bit queasy all day yesterday so it was difficult for me to eat a lot, but I managed to have half a banana and a lot of water immediately after the race.	0.3455956967359798 0.38611931327467813 0.451096086919653 0.5066469093393889 0.38981397106820614 0.37257458468203086 0.4393461050643278 0.5091881841107982 0.45200744054988184 0.52467491143419 0.47090614479366244 0.5556956867464575 0.517565541874404 0.44373500036746644 0.5006366131144294 0.41826009119385243 0.35752098322928105 0.4852533940455685 0.49963375944268357 0.2905037353511262 0.5273115602027372 0.6081997061647625 0.409802091637274 0.4744993381227526 0.429372751749563 0.3989158905302521 0.4086065163248058 0.422450479774845 0.455101068770466 0.43773426972495616 0.4934097716946125 0.460120381713762 0.3748550315796664 0.4723923915396895 0.4439309253043716 0.48786390660169116 0.4960691407864411 0.4279172970736036 0.4870012835994209 0.4316779671337791 0.47216632839521755 0.5035928784456238 0.40180190112463426 0.4003937160616873 0.5008478597371798 0.38470978814928986 0.4849359341640602 0.4636797368229031 0.43448003882054276 0.4390657775662584 0.3438863709226874 0.541025847433362 0.5003769772277812 0.5202854610621483 0.4277935948310448 0.5174375553742133 0.46129604725095974 0.4788192961459196 0.5543091425120273 0.4422039733413349 0.45603858141093107 0.48209174061079085 0.48207867089609935 0.5521816879336083 0.42171935148487827 0.312460457628883 0.4419560696906075 0.42875028873814475 0.4133003559392059 0.49287736313798924 0.5115056443556387 0.41099900928678124 0.4023600023145963 0.42851085199707284 0.3644208566865219 0.4214790037284127 0.41744668607192664 0.47380544715641665 0.4014846494944604 0.43804163554442527 0.4062434151600554 0.4201214316514182 0.4777938078827556 0.37710805230219197 0.4430074966690742 0.3856813656874502 0.42668152540104004 0.5379391912197061 0.4650143623266714 0.46396429978340514 0.48558259474263377 0.25365431459830745 0.3595402870774405 0.5711955048059204 0.5016635693174938 0.46070566420652853 0.5336698800170189 0.4231840427721618 0.28745362612983927 0.37395331831423284
